date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:02:35	3847313/3847313	---M--	200	added ('OK')	application/pdf	etag:%2256090787-3ab491%22	https://www.ipcuk.events/sites/default/files/media_upload/A%20Baseline%20Survey%20of%20Temperate%20Forest%20Gardens.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/A%20Baseline%20Survey%20of%20Temperate%20Forest%20Gardens/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:02:35	4235925/4235925	---M--	200	added ('OK')	application/pdf	etag:%22561a413d-40a295%22	https://www.ipcuk.events/sites/default/files/media_upload/Ancient+Food+Future+Food+Slideshow.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Ancient+Food+Future+Food+Slideshow/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:02:36	2415463/2415463	---M--	200	added ('OK')	application/pdf	etag:%22561a5720-24db67%22	https://www.ipcuk.events/sites/default/files/media_upload/Bringing%20the%20Forest%20Garden%20Indoors%20-%20Jerome%20Osentowski%20_%20small.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Bringing%20the%20Forest%20Garden%20Indoors%20-%20Jerome%20Osentowski%20_%20small/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:02:36	1535578/1535578	---M--	200	added ('OK')	application/pdf	etag:%225609108d-176e5a%22	https://www.ipcuk.events/sites/default/files/media_upload/Brookman%20-%20Measuring%20permaculture.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Brookman%20-%20Measuring%20permaculture/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:02:36	7452365/7452365	---M--	200	added ('OK')	application/pdf	etag:%2256090f5e-71b6cd%22	https://www.ipcuk.events/sites/default/files/media_upload/A%20Paradise%20Called%20Mariz%c3%a1%20-%20Marsha%20Hanzi.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/A%20Paradise%20Called%20Mariz%c3%a1%20-%20Marsha%20Hanzi/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:02:36	6256803/6256803	---M--	200	added ('OK')	application/pdf	etag:%225609108d-5f78a3%22	https://www.ipcuk.events/sites/default/files/media_upload/Building%20Community%20Resilience%20Through%20Collaborative%20Action%20-%20Trathen%20Heckman.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Building%20Community%20Resilience%20Through%20Collaborative%20Action%20-%20Trathen%20Heckman/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:02:40	1545393/1545393	---M--	200	added ('OK')	application/pdf	etag:%225609108d-1794b1%22	https://www.ipcuk.events/sites/default/files/media_upload/Can%20Arable%20Be%20Permacultural.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Can%20Arable%20Be%20Permacultural/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:02:44	2008851/2008851	---M--	200	added ('OK')	application/pdf	etag:%22560919d4-1ea713%22	https://www.ipcuk.events/sites/default/files/media_upload/Community%20Drought%20Solutions%20-%20Jeremiah%20Kidd.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Community%20Drought%20Solutions%20-%20Jeremiah%20Kidd/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:02:49	1628378/1628378	---M--	200	added ('OK')	application/pdf	etag:%22560919d4-18d8da%22	https://www.ipcuk.events/sites/default/files/media_upload/Conrad%20-%20Permaculture%20in%20Malawi%20IPC%20Presentation%202015.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Conrad%20-%20Permaculture%20in%20Malawi%20IPC%20Presentation%202015/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:02:56	1994292/1994292	---M--	200	added ('OK')	application/pdf	etag:%2256091efb-1e6e34%22	https://www.ipcuk.events/sites/default/files/media_upload/Discover%20Sociocracy%203_0.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Discover%20Sociocracy%203_0/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:02:58	1366426/1366426	---M--	200	added ('OK')	application/pdf	etag:%2256091efb-14d99a%22	https://www.ipcuk.events/sites/default/files/media_upload/EcoSystemDesign_0.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/EcoSystemDesign_0/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:03:16	7079894/7079894	---M--	200	added ('OK')	application/pdf	etag:%22561e5fcb-6c07d6%22	https://www.ipcuk.events/sites/default/files/media_upload/Community%20Farm%20Buy%20Outs%20-%20Large%20and%20O%27Connell.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Community%20Farm%20Buy%20Outs%20-%20Large%20and%20O'Connell/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:03:16	3930470/3930470	---M--	200	added ('OK')	application/pdf	etag:%22561a6119-3bf966%22	https://www.ipcuk.events/sites/default/files/media_upload/Energy%20Revolution%20-%20Your%20Guide%20to%20Making%20it%20Happen%20-%20Howard%20Johns.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Energy%20Revolution%20-%20Your%20Guide%20to%20Making%20it%20Happen%20-%20Howard%20Johns/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:03:18	1242499/1242499	---M--	200	added ('OK')	application/pdf	etag:%2256091f62-12f583%22	https://www.ipcuk.events/sites/default/files/media_upload/Holistic%20research%20of%20holistic%20practice.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Holistic%20research%20of%20holistic%20practice/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:03:25	9222874/9222874	---M--	200	added ('OK')	application/pdf	etag:%2256091a3d-8cbada%22	https://www.ipcuk.events/sites/default/files/media_upload/Designing%20Successful%20Enterprises%20for%20People%20and%20Planet.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Designing%20Successful%20Enterprises%20for%20People%20and%20Planet/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:03:26	6324466/6324466	---M--	200	added ('OK')	application/pdf	etag:%2256091f62-6080f2%22	https://www.ipcuk.events/sites/default/files/media_upload/George%20McAllister%20-%20Restoring%20Degraded%20Ecosystems%20-%20case%20study%20Zimbabwe.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/George%20McAllister%20-%20Restoring%20Degraded%20Ecosystems%20-%20case%20study%20Zimbabwe/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:03:27	588857/588857	---M--	200	added ('OK')	application/pdf	etag:%2256092026-8fc39%22	https://www.ipcuk.events/sites/default/files/media_upload/IPC%20Presentation.Pandora%20Thomas.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/IPC%20Presentation.Pandora%20Thomas/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:03:30	4019177/4019177	---M--	200	added ('OK')	application/pdf	etag:%2256092026-3d53e9%22	https://www.ipcuk.events/sites/default/files/media_upload/Harnessing%20the%20Potential%20for%20Permaculture%20for%20Sustainable%20%20Development.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Harnessing%20the%20Potential%20for%20Permaculture%20for%20Sustainable%20%20Development/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:03:33	911298/911298	---M--	200	added ('OK')	application/pdf	etag:%2256092026-de7c2%22	https://www.ipcuk.events/sites/default/files/media_upload/John%20Nzira%20-%20Households%20as%20permaculture%20nodes.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/John%20Nzira%20-%20Households%20as%20permaculture%20nodes/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:03:39	2178327/2178327	---M--	200	added ('OK')	application/pdf	etag:%2256092026-213d17%22	https://www.ipcuk.events/sites/default/files/media_upload/IPCUK-Presentation%20Earthships.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/IPCUK-Presentation%20Earthships/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:03:41	6118766/6118766	---M--	200	added ('OK')	application/pdf	etag:%2256091fb5-5d5d6e%22	https://www.ipcuk.events/sites/default/files/media_upload/Grow%20It%20Yourself%20-%20Richard%20Webb.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Grow%20It%20Yourself%20-%20Richard%20Webb/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:03:43	325003/325003	---M--	200	added ('OK')	application/pdf	etag:%22560920f3-4f58b%22	https://www.ipcuk.events/sites/default/files/media_upload/Oikos%20(Financial)%20Permaculture.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Oikos%20(Financial)%20Permaculture/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:03:58	5380169/5380169	---M--	200	added ('OK')	application/pdf	etag:%22560920aa-521849%22	https://www.ipcuk.events/sites/default/files/media_upload/Learning%20by%20doing.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Learning%20by%20doing/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:03:58	4679550/4679550	---M--	200	added ('OK')	application/pdf	etag:%22560920f3-47677e%22	https://www.ipcuk.events/sites/default/files/media_upload/Lessons%20Learned%20From%20Peri%20Urban%20Farms%20-%20Annemarie%20Brookman.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Lessons%20Learned%20From%20Peri%20Urban%20Farms%20-%20Annemarie%20Brookman/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:03:59	6759538/6759538	---M--	200	added ('OK')	application/pdf	etag:%22561a40d7-672472%22	https://www.ipcuk.events/sites/default/files/media_upload/Boehnlein+Kearsley+IPCUK+Legible+Landscapes.compressed.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Boehnlein+Kearsley+IPCUK+Legible+Landscapes.compressed/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:04:16	2669729/2669729	---M--	200	added ('OK')	application/pdf	etag:%2256092529-28bca1%22	https://www.ipcuk.events/sites/default/files/media_upload/Permaculture%27s%20Place%20in%20Higher%20Education.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Permaculture's%20Place%20in%20Higher%20Education/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:04:16	4300516/4300516	---M--	200	added ('OK')	application/pdf	etag:%2256092529-419ee4%22	https://www.ipcuk.events/sites/default/files/media_upload/Permaculture%20in%20Indian%20Agriculture.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Permaculture%20in%20Indian%20Agriculture/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:04:17	9643604/9643604	---M--	200	added ('OK')	application/pdf	etag:%22560921ff-932654%22	https://www.ipcuk.events/sites/default/files/media_upload/Permaculture%20a%20design%20science%20for%20all%20%20-%20IPCUK%20conference%202015%20-%2020%20mins.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Permaculture%20a%20design%20science%20for%20all%20%20-%20IPCUK%20conference%202015%20-%2020%20mins/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:04:18	766068/766068	---M--	200	added ('OK')	application/pdf	etag:%2256092529-bb074%22	https://www.ipcuk.events/sites/default/files/media_upload/Plants%20for%20a%20permaculture%20future%20-%20Chris%20Marsh%20PFAF.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Plants%20for%20a%20permaculture%20future%20-%20Chris%20Marsh%20PFAF/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:04:19	8397937/8397937	---M--	200	added ('OK')	application/pdf	etag:%22561a5bfb-802471%22	https://www.ipcuk.events/sites/default/files/media_upload/Permaculture%20from%20Rainbow%20Valley%20Farm%20to%20the%20Village%20-%20Trish%20Allen.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Permaculture%20from%20Rainbow%20Valley%20Farm%20to%20the%20Village%20-%20Trish%20Allen/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:04:20	2784282/2784282	---M--	200	added ('OK')	application/pdf	etag:%22561a5cef-2a7c1a%22	https://www.ipcuk.events/sites/default/files/media_upload/Permaculture%20Institute%20of%20Italy.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Permaculture%20Institute%20of%20Italy/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:04:21	198656/198656	---M--	200	added ('OK')	application/pdf	etag:%2256092529-30800%22	https://www.ipcuk.events/sites/default/files/media_upload/Quakers%20as%20self%20designing%20community%20-%20Laurie%20Michaelis%20and%20Ed%20Tyler.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Quakers%20as%20self%20designing%20community%20-%20Laurie%20Michaelis%20and%20Ed%20Tyler/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:04:42	3565821/3565821	---M--	200	added ('OK')	application/pdf	etag:%2256092675-3668fd%22	https://www.ipcuk.events/sites/default/files/media_upload/Rebecca%20Laughton%20-%20Small%20Farm%20Productivity.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Rebecca%20Laughton%20-%20Small%20Farm%20Productivity/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:04:42	4978682/4978682	---M--	200	added ('OK')	application/pdf	etag:%2256092675-4bf7fa%22	https://www.ipcuk.events/sites/default/files/media_upload/Positive%20Money.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Positive%20Money/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:04:45	255949/255949	---M--	200	added ('OK')	application/pdf	etag:%22560927a7-3e7cd%22	https://www.ipcuk.events/sites/default/files/media_upload/Rosemary%20morrow.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Rosemary%20morrow/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:04:56	9228077/9228077	---M--	200	added ('OK')	application/pdf	etag:%22560925c4-8ccf2d%22	https://www.ipcuk.events/sites/default/files/media_upload/Permaculture%20Your%20School%20and%20Transform%20Your%20Town.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Permaculture%20Your%20School%20and%20Transform%20Your%20Town/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:04:57	8478171/8478171	---M--	200	added ('OK')	application/pdf	etag:%22560926e5-815ddb%22	https://www.ipcuk.events/sites/default/files/media_upload/Real%20life%20forest%20gardens%20-%20Tomas%20Remiarz.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Real%20life%20forest%20gardens%20-%20Tomas%20Remiarz/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:05:08	2627799/2627799	---M--	200	added ('OK')	application/pdf	etag:%22560927a7-2818d7%22	https://www.ipcuk.events/sites/default/files/media_upload/Speak%20Street%20Language%20Cafe.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Speak%20Street%20Language%20Cafe/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:05:09	100114/100114	---M--	200	added ('OK')	application/pdf	etag:%2256092928-18712%22	https://www.ipcuk.events/sites/default/files/media_upload/Sustainable%20healthcare%20systems%20as%20part%20of%20permaculture.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Sustainable%20healthcare%20systems%20as%20part%20of%20permaculture/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:05:10	7106581/7106581	---M--	200	added ('OK')	application/pdf	etag:%22561a557f-6c7015%22	https://www.ipcuk.events/sites/default/files/media_upload/Regenerative%20Enterprise%20and%20the%208%20Forms%20of%20Capital.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Regenerative%20Enterprise%20and%20the%208%20Forms%20of%20Capital/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:05:10	6037505/6037505	---M--	200	added ('OK')	application/pdf	etag:%22560927a7-5c2001%22	https://www.ipcuk.events/sites/default/files/media_upload/Savings%20Pools.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Savings%20Pools/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:05:11	792252/792252	---M--	200	added ('OK')	application/pdf	etag:%2256092928-c16bc%22	https://www.ipcuk.events/sites/default/files/media_upload/The%20Ecosystem%20of%20Community%20Action%20-%20Joshua%20Msika%20-%20IPCUK2015.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/The%20Ecosystem%20of%20Community%20Action%20-%20Joshua%20Msika%20-%20IPCUK2015/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:05:12	396410/396410	---M--	200	added ('OK')	application/pdf	etag:%2256092928-60c7a%22	https://www.ipcuk.events/sites/default/files/media_upload/The%20Garden%20of%20Complete%20Being.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/The%20Garden%20of%20Complete%20Being/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:05:12	8721933/8721933	---M--	200	added ('OK')	application/pdf	etag:%2256092881-85160d%22	https://www.ipcuk.events/sites/default/files/media_upload/Scaling%20up%20-%20Professionalizing%20the%20Permaculture%20Movement.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Scaling%20up%20-%20Professionalizing%20the%20Permaculture%20Movement/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:05:12	7186431/7186431	---M--	200	added ('OK')	application/pdf	etag:%2256092928-6da7ff%22	https://www.ipcuk.events/sites/default/files/media_upload/The%20Answer%20Lies%20in%20the%20Soil%20-%20Graham%20Bell.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/The%20Answer%20Lies%20in%20the%20Soil%20-%20Graham%20Bell/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
16:05:12	14570/14570	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Mar%202022%2016:05:12%20GMT	https://www.ipcuk.events/sites/default/files/media_upload/Unlocking%20sustainable%20livelihoods%3A%20keyhole%20gardens%20in%20Africa%20and%20beyond%20-%20Send%20a%20Cow.pdf	/var/www/html/www.ipcuk.events/sites/default/files/media_upload/Unlocking%20sustainable%20livelihoods_%20keyhole%20gardens%20in%20Africa%20and%20beyond%20-%20Send%20a%20Cow/index.pdf	(from https://www.ipcuk.events/conference/presentation-documents)
